,Date,Team Name,Opponent,Result,G,Goals,Assists,Points,Shots,SOG,Man-Up G,GB,TO,CT,FO Won,FOs Taken,Pen,Goals Allowed,Saves,W,L,Clear Pct,Opp_Goals,Opp_Assists,Opp_Points,Opp_Shots,Opp_SOG,Opp_Man-Up G,Opp_GB,Opp_TO,Opp_CT,Opp_FO Won,Opp_FOs Taken,Opp_Pen,Opp_Saves,Opp_Clear Pct,Year,Home,Away,Location,OT,Distance Traveled
471,03302019,lehigh,boston u,10-8,1,10,5,15,38,21,3,38,21,9,14,22,2,8,13,1,0,0.909,8,5,13,43,21,1,38,16,17,8,22,9,11,0.947,2019,1.0,0.0,Lehigh,0.0,0.0
472,04062019,lehigh, loyola maryland,9-15,1,9,8,17,39,24,1,28,14,7,11,27,3,15,13,0,1,0.737,15,7,22,47,28,1,36,13,10,16,27,5,15,0.900,2019,0.0,1.0,Loyola Maryland,0.0,108.87469397716688
473,04102019,lehigh,robert morris,12-13,1,12,9,21,50,30,0,56,15,8,24,29,2,13,11,0,1,1.0,13,8,21,32,24,1,33,10,11,5,29,1,18,0.880,2019,1.0,0.0,Lehigh,0.0,0.0
474,04132019,lehigh,st bonaventure,17-3,1,17,13,30,56,35,1,52,12,15,20,23,9,3,8,1,0,0.833,3,1,4,19,11,2,22,21,5,3,23,3,18,0.905,2019,1.0,0.0,Lehigh,0.0,0.0
475,04202019,lehigh,bucknell,10-12,1,10,8,18,45,25,1,34,21,13,17,25,5,12,8,0,1,0.81,12,8,20,37,20,0,35,19,10,8,25,5,15,0.773,2019,1.0,0.0,Lehigh,0.0,0.0
476,04262019,lehigh, holy cross,7-12,1,7,5,12,29,14,0,37,28,5,14,23,2,12,11,0,1,0.68,12,6,18,37,23,1,32,17,11,9,23,2,7,0.875,2019,0.0,1.0,Holy Cross,0.0,216.91315143356564
477,05032019,lehigh,boston u,10-9,1,10,6,16,37,20,1,37,19,8,15,22,3,9,11,1,0,0.76,9,4,13,44,20,1,27,15,8,7,22,3,10,0.737,2019,0.0,1.0,Baltimore Md,0.0,140.30414714676544
478,05052019,lehigh,army west point,7-11,1,7,6,13,38,19,1,37,16,7,18,22,5,11,14,0,1,0.95,11,8,19,43,25,1,26,10,8,4,22,3,12,0.826,2019,0.0,1.0,Baltimore Md,0.0,140.30414714676544
479,02092019,loyola maryland,virginia,17-9,1,17,7,24,40,25,2,34,22,8,15,28,7,9,18,1,0,0.652,9,7,16,45,27,2,31,13,12,13,28,6,8,0.875,2019,1.0,0.0,Loyola Maryland,0.0,0.0
480,02162019,loyola maryland, johns hopkins,18-12,1,18,8,26,42,29,1,31,13,7,15,33,4,12,12,1,0,0.864,12,9,21,41,24,1,28,16,7,18,33,6,11,0.533,2019,0.0,1.0,Johns Hopkins,0.0,1.291753167528571
481,02232019,loyola maryland, rutgers,13-7,1,13,5,18,40,25,1,41,20,8,16,23,2,7,18,1,0,0.87,7,3,10,40,25,0,30,12,6,7,23,3,12,0.818,2019,0.0,1.0,Rutgers,0.0,139.76063103735976
482,02272019,loyola maryland, towson,10-12,1,10,7,17,34,24,2,31,16,6,6,26,1,12,13,0,1,0.895,12,5,17,49,25,0,31,17,6,20,26,5,14,0.750,2019,0.0,1.0,Towson,0.0,2.668225190145107
483,03022019,loyola maryland,holy cross,19-15,1,19,15,34,44,30,2,40,17,4,19,37,1,15,11,1,0,0.882,15,7,22,40,26,0,34,14,7,18,37,4,11,0.842,2019,1.0,0.0,Loyola Maryland,0.0,0.0
484,03072019,loyola maryland, duke,7-12,1,7,4,11,22,17,2,19,15,3,13,22,3,12,15,0,1,0.625,12,8,20,43,27,1,35,13,6,9,22,5,10,0.947,2019,0.0,1.0,Duke,0.0,263.81130749362046
485,03162019,loyola maryland,navy,18-5,1,18,10,28,41,24,0,34,15,12,8,27,1,5,14,1,0,0.808,5,3,8,37,19,0,41,21,8,19,27,0,6,0.739,2019,1.0,0.0,Loyola Maryland,0.0,0.0
486,03232019,loyola maryland, bucknell,12-7,1,12,10,22,40,32,2,35,14,6,17,23,4,7,15,1,0,0.722,7,2,9,43,22,0,25,13,7,6,23,5,20,0.750,2019,0.0,1.0,Bucknell,0.0,111.54589606091959
487,03302019,loyola maryland,colgate,21-7,1,21,16,37,47,30,2,29,12,7,14,31,7,7,18,1,0,0.9,7,4,11,38,25,2,33,13,8,17,31,2,9,0.833,2019,1.0,0.0,Loyola Maryland,0.0,0.0
488,04062019,loyola maryland,lehigh,15-9,1,15,7,22,47,28,1,36,13,10,16,27,5,9,15,1,0,0.9,9,8,17,39,24,1,28,14,7,11,27,3,13,0.737,2019,1.0,0.0,Loyola Maryland,0.0,0.0
489,04092019,loyola maryland,georgetown,16-14,1,16,11,27,49,31,1,42,13,11,18,33,2,14,16,1,0,0.85,14,9,23,46,30,1,41,14,7,15,33,2,15,0.842,2019,1.0,0.0,Loyola Maryland,0.0,0.0
490,04132019,loyola maryland, boston u,11-18,1,11,7,18,42,25,1,33,16,10,13,33,7,18,17,0,1,0.8,18,14,32,63,35,0,55,20,14,20,33,4,14,0.864,2019,0.0,1.0,Boston U,0.0,
491,04202019,loyola maryland, army west point,13-9,1,13,8,21,45,23,1,33,17,6,18,26,3,9,12,1,0,0.714,9,7,16,44,21,1,27,11,9,8,26,6,10,1.000,2019,0.0,1.0,Army West Point,0.0,
492,04262019,loyola maryland, lafayette,15-4,1,15,11,26,53,27,2,40,14,7,16,23,3,4,13,1,0,1.0,4,3,7,27,17,0,25,17,5,7,23,2,12,0.826,2019,0.0,1.0,Lafayette,0.0,793.034925061848
493,05032019,loyola maryland,army west point,5-7,1,5,4,9,41,18,2,29,14,7,11,16,2,7,14,0,1,0.952,7,3,10,41,21,1,26,14,5,5,16,4,13,0.880,2019,1.0,0.0,Loyola Maryland,0.0,0.0
494,05112019,loyola maryland,syracuse,15-13,1,15,10,25,45,28,2,44,15,8,18,31,2,13,17,1,0,0.842,13,6,19,49,30,1,44,14,9,13,31,4,13,0.905,2019,1.0,0.0,Loyola Maryland,0.0,0.0
495,05192019,loyola maryland,penn st,14-21,1,14,6,20,41,26,0,29,9,5,16,38,4,21,19,0,1,0.857,21,14,35,54,40,2,48,10,4,22,38,1,12,0.947,2019,0.0,1.0,East Hartford Conn,0.0,266.61617695334104
496,02092019,manhattan,wagner,11-10,1,11,7,18,36,22,0,31,17,9,13,25,1,10,13,1,0,0.889,10,5,15,39,23,1,29,14,6,12,25,0,11,0.950,2019,1.0,0.0,Manhattan,0.0,0.0
497,02162019,manhattan, vmi,10-11,1,10,6,16,44,24,0,29,23,2,11,23,2,11,15,0,1,0.893,11,2,13,42,26,0,29,17,15,12,23,2,14,0.967,2019,0.0,1.0,VMI,0.0,
498,02192019,manhattan,lafayette,5-13,1,5,4,9,22,10,0,21,17,3,7,20,5,13,12,0,1,0.737,13,3,16,41,25,1,35,12,5,13,20,3,5,0.923,2019,1.0,0.0,Manhattan,0.0,0.0
499,02232019,manhattan,st bonaventure,15-12,1,15,10,25,45,28,1,42,15,9,20,30,2,12,9,1,0,0.867,12,5,17,32,21,0,29,16,7,10,30,4,13,0.762,2019,1.0,0.0,Manhattan,0.0,0.0
500,03022019,manhattan, bryant,9-8,1,9,7,16,31,24,2,30,15,7,9,21,2,8,8,1,0,0.95,8,3,11,30,16,0,35,22,7,12,21,6,15,0.750,2019,0.0,1.0,Bryant,0.0,147.45381224566242
501,03052019,manhattan,hartford,11-8,1,11,8,19,35,24,3,36,15,3,15,21,4,8,16,1,0,0.947,8,5,13,45,24,1,31,8,11,6,21,6,13,1.000,2019,1.0,0.0,Manhattan,0.0,0.0
502,03092019,manhattan,umass lowell,5-8,1,5,5,10,34,13,0,25,21,5,8,17,3,8,14,0,1,0.952,8,4,12,43,22,0,28,17,8,9,17,2,8,0.870,2019,1.0,0.0,Manhattan,0.0,0.0
503,03162019,manhattan, siena,7-14,1,7,6,13,31,14,0,26,15,3,9,24,0,14,15,0,1,0.867,14,8,22,49,29,0,37,11,9,15,24,1,7,0.882,2019,0.0,1.0,Siena,0.0,4184.85134130679
504,03232019,manhattan,marist,5-6,1,5,2,7,31,13,0,20,15,6,3,15,3,6,17,0,1,0.958,6,2,8,35,23,0,29,14,6,12,15,1,8,1.000,2019,1.0,0.0,Manhattan,0.0,0.0
505,03302019,manhattan,njit,11-10,1,11,8,19,41,24,1,33,14,8,9,24,2,10,21,1,0,0.895,10,4,14,55,31,0,35,17,6,15,24,3,13,0.750,2019,1.0,0.0,Manhattan,0.0,0.0
506,04062019,manhattan, detroit mercy,5-10,1,5,4,9,37,16,2,27,20,6,6,19,0,10,14,0,1,0.913,10,5,15,39,24,0,37,18,7,13,19,5,11,0.857,2019,0.0,1.0,Detroit Mercy,0.0,487.6811224330994
507,04132019,manhattan, monmouth,6-11,1,6,4,10,33,17,1,22,15,5,7,21,5,11,11,0,1,0.875,11,4,15,42,22,2,27,12,11,14,21,4,11,0.941,2019,0.0,1.0,Monmouth,0.0,36.865634023953966
508,04192019,manhattan,canisius,7-6,1,7,5,12,36,20,1,19,13,10,4,16,0,6,11,1,0,0.765,6,1,7,41,17,0,37,14,10,12,16,3,13,0.812,2019,1.0,0.0,Manhattan,0.0,0.0
509,04272019,manhattan,quinnipiac,9-15,1,9,5,14,36,22,1,25,16,6,9,26,3,15,10,0,1,0.864,15,11,26,43,25,0,35,14,5,17,26,4,13,0.850,2019,1.0,0.0,Manhattan,0.0,0.0
510,02162019,marist, air force,6-12,1,6,5,11,22,12,0,20,24,3,11,22,4,12,9,0,1,0.647,12,7,19,43,21,0,25,19,6,11,22,6,6,1.000,2019,0.0,1.0,Air Force,0.0,1495.8400688505942
511,02192019,marist, army west point,4-10,1,4,3,7,27,14,0,42,25,9,14,18,1,10,16,0,1,0.679,10,5,15,46,26,0,42,19,14,4,18,7,10,0.962,2019,0.0,1.0,Army West Point,0.0,
512,02262019,marist, hartford,14-13,1,14,7,21,47,21,1,38,15,2,27,31,4,13,8,1,0,0.895,13,11,24,32,21,3,25,11,11,4,31,5,7,0.941,2019,0.0,1.0,Hartford,0.0,299.77421528504783
513,03022019,marist, stony brook,10-5,1,10,2,12,33,21,0,34,18,7,15,19,2,5,12,1,0,0.889,5,3,8,28,17,0,21,13,7,4,19,5,11,0.889,2019,0.0,1.0,Stony Brook,0.0,246.44333268577523
514,03082019,marist, north carolina,5-17,1,5,3,8,27,17,1,34,25,8,13,25,4,17,15,0,1,0.478,17,11,28,53,32,2,38,16,16,12,25,4,12,0.875,2019,0.0,1.0,North Carolina,0.0,229.6084513596966
515,03162019,marist,monmouth,10-7,1,10,7,17,30,20,1,18,18,5,9,19,3,7,16,1,0,0.85,7,2,9,44,23,0,24,10,8,10,19,5,10,0.889,2019,1.0,0.0,Marist,0.0,0.0
516,03232019,marist, manhattan,6-5,1,6,2,8,35,23,0,29,14,6,12,15,1,5,8,1,0,1.0,5,2,7,31,13,0,20,15,6,3,15,3,17,0.958,2019,0.0,1.0,Manhattan,0.0,206.48484161125523
517,03302019,marist,detroit mercy,11-12,1,11,8,19,44,28,3,30,12,9,15,27,3,12,7,0,1,1.0,12,9,21,33,19,1,23,19,5,12,27,7,17,0.895,2019,1.0,0.0,Marist,0.0,0.0
518,04022019,marist,bucknell,7-10,1,7,4,11,32,15,1,27,20,9,11,20,5,10,18,0,1,0.667,10,3,13,48,28,2,31,14,9,9,20,5,8,0.950,2019,1.0,0.0,Marist,0.0,0.0
519,04062019,marist,siena,13-11,1,13,7,20,41,23,2,31,16,8,21,28,4,11,12,1,0,0.867,11,6,17,34,23,2,26,16,11,7,28,5,10,0.900,2019,1.0,0.0,Marist,0.0,0.0
520,04132019,marist, quinnipiac,12-8,1,12,6,18,38,28,1,18,14,6,11,24,7,8,17,1,0,0.87,8,5,13,53,25,1,24,10,7,13,24,5,16,0.941,2019,0.0,1.0,Quinnipiac,0.0,276.149447923971
521,04162019,marist,st bonaventure,11-5,1,11,4,15,53,30,3,37,14,11,15,20,2,5,9,1,0,1.0,5,3,8,23,14,1,22,19,5,5,20,5,19,0.923,2019,1.0,0.0,Marist,0.0,0.0
522,04202019,marist, virginia,6-22,1,6,3,9,21,13,0,30,23,9,14,31,4,22,10,0,1,0.583,22,16,38,50,32,3,58,17,15,17,31,2,7,0.824,2019,0.0,1.0,Virginia,0.0,102.82336979441608
523,04262019,marist, canisius,10-8,1,10,4,14,31,16,2,35,22,2,17,21,4,8,9,1,0,0.714,8,3,11,29,17,0,25,15,10,4,21,4,6,0.895,2019,0.0,1.0,Canisius,0.0,
524,05022019,marist,canisius,11-10,1,11,8,19,31,23,0,32,15,10,13,25,4,10,7,1,0,0.789,10,5,15,31,17,1,21,19,6,12,25,0,12,0.778,2019,1.0,0.0,Marist,0.0,0.0
525,05042019,marist,quinnipiac,15-14,1,15,9,24,43,26,1,23,9,6,16,32,1,14,12,1,0,0.75,14,7,21,37,26,1,33,14,6,16,32,3,11,0.824,2019,1.0,0.0,Marist,0.0,0.0
526,05082019,marist,umbc,8-14,1,8,5,13,35,18,0,28,14,3,18,26,2,14,11,0,1,1.0,14,5,19,40,25,0,23,10,5,8,26,1,10,0.895,2019,1.0,0.0,Marist,0.0,0.0
527,02092019,marquette,bellarmine,15-9,1,15,10,25,47,26,1,35,13,11,19,28,4,9,8,1,0,0.789,9,6,15,31,17,2,16,16,5,9,28,2,11,0.944,2019,1.0,0.0,Marquette,0.0,0.0
528,02152019,marquette, jacksonville,14-12,1,14,8,22,42,20,3,42,15,12,13,29,4,12,9,1,0,0.842,12,6,18,36,21,1,27,17,10,16,29,4,6,0.810,2019,0.0,1.0,Jacksonville,0.0,941.8358988720572
529,02232019,marquette,detroit mercy,12-15,1,12,8,20,51,23,1,27,14,10,11,30,5,15,7,0,1,0.857,15,6,21,38,22,1,32,17,6,19,30,3,11,0.857,2019,1.0,0.0,Marquette,0.0,0.0
530,03022019,marquette,ohio st,9-13,1,9,3,12,31,17,1,17,14,4,8,26,3,13,10,0,1,0.8,13,6,19,40,23,0,32,16,4,18,26,6,8,0.933,2019,0.0,1.0,Dallas Texas,0.0,842.7697991774395
531,03092019,marquette,cleveland st,5-7,1,5,4,9,27,15,0,18,19,11,5,16,3,7,13,0,1,0.64,7,6,13,31,20,0,25,20,12,11,16,2,10,0.850,2019,1.0,0.0,Marquette,0.0,0.0
532,03122019,marquette, robert morris,17-15,1,17,10,27,41,26,1,32,13,2,16,34,5,15,12,1,0,0.941,15,12,27,41,27,0,34,14,8,18,34,5,9,0.944,2019,0.0,1.0,Robert Morris,0.0,434.7756381292439
533,03162019,marquette,michigan,16-13,1,16,7,23,43,28,0,40,14,7,24,33,5,13,7,1,0,0.812,13,8,21,36,20,3,22,13,7,9,33,3,12,0.867,2019,1.0,0.0,Marquette,0.0,0.0
534,03232019,marquette, georgetown,9-8,1,9,6,15,31,23,0,28,19,6,10,21,2,8,12,1,0,0.905,8,3,11,43,20,1,26,15,11,11,21,1,14,0.810,2019,0.0,1.0,Georgetown,0.0,634.6377543021406
535,03302019,marquette, villanova,11-15,1,11,6,17,34,26,2,29,11,7,15,30,4,15,8,0,1,1.0,15,11,26,39,23,1,23,17,3,15,30,3,15,0.714,2019,0.0,1.0,Villanova,0.0,684.0903699272967
536,04062019,marquette,st johns ,12-8,1,12,8,20,43,25,2,33,18,6,15,22,5,8,15,1,0,0.867,8,3,11,38,23,1,29,15,9,7,22,3,13,0.722,2019,1.0,0.0,Marquette,0.0,0.0
537,04102019,marquette, notre dame,6-13,1,6,0,6,38,19,0,24,14,11,7,23,0,13,7,0,1,0.647,13,2,15,41,20,0,28,20,9,16,23,2,13,0.812,2019,0.0,1.0,Notre Dame,0.0,8428.5410320165
538,04132019,marquette, providence,8-15,1,8,4,12,33,16,0,25,14,5,13,26,3,15,6,0,1,0.867,15,6,21,36,21,1,22,16,3,13,26,1,8,0.889,2019,0.0,1.0,Providence,0.0,7460.9562239562665
539,04202019,marquette,duke,9-10 ,1,9,5,14,40,20,2,29,16,11,10,22,2,10,11,0,1,0.722,10,6,16,39,21,0,30,20,7,12,22,4,11,0.667,2019,0.0,1.0,Bethpage NY,1.0,682.6384596216999
540,04262019,marquette,denver,8-9,1,8,6,14,38,18,1,30,15,9,6,20,4,9,11,0,1,0.714,9,1,10,37,20,0,25,17,7,14,20,6,10,0.882,2019,1.0,0.0,Marquette,0.0,0.0
541,02022019,maryland,bucknell,11-6,1,11,5,16,35,21,0,35,17,4,13,21,2,6,11,1,0,0.857,6,2,8,32,17,0,22,13,4,8,21,1,10,0.900,2019,1.0,0.0,Maryland,0.0,0.0
542,02092019,maryland,richmond,10-9,1,10,4,14,47,21,1,32,13,2,20,23,3,9,11,1,0,0.929,9,7,16,35,20,2,21,10,6,3,23,2,11,0.833,2019,1.0,0.0,Maryland,0.0,0.0
543,02162019,maryland, penn,13-12 ,1,13,8,21,41,25,2,10,11,5,6,27,2,12,18,1,0,0.87,12,8,20,46,30,1,29,11,4,21,27,3,12,0.842,2019,0.0,1.0,Penn,1.0,134.09019051600364
544,02192019,maryland,colgate,11-6,1,11,9,20,34,24,0,35,18,5,14,20,4,6,9,1,0,0.955,6,3,9,25,15,1,22,15,8,6,20,3,13,0.900,2019,1.0,0.0,Maryland,0.0,0.0
545,02232019,maryland, navy,14-9,1,14,10,24,40,25,0,38,17,3,18,26,5,9,9,1,0,0.826,9,6,15,32,18,2,19,13,6,8,26,2,11,0.684,2019,0.0,1.0,Navy,0.0,113.34417283145189
546,03032019,maryland, notre dame,13-14 ,1,13,9,22,35,24,0,36,15,10,20,30,3,14,7,0,1,0.615,14,7,21,40,21,1,26,15,6,10,30,3,11,0.895,2019,0.0,1.0,Notre Dame,1.0,
547,03092019,maryland, ualbany,14-9,1,14,11,25,38,23,2,32,17,3,17,27,1,9,9,1,0,0.81,9,5,14,32,18,0,21,10,5,10,27,5,9,0.833,2019,0.0,1.0,UAlbany,0.0,
548,03162019,maryland,villanova,17-7,1,17,8,25,35,21,1,29,11,5,11,27,2,7,16,1,0,0.958,7,6,13,38,23,1,22,9,4,16,27,1,4,1.000,2019,1.0,0.0,Maryland,0.0,0.0
549,03232019,maryland,north carolina,16-9,1,16,13,29,38,23,2,24,19,0,22,29,2,9,12,1,0,0.833,9,3,12,33,21,0,23,10,5,7,29,6,7,0.917,2019,1.0,0.0,Maryland,0.0,0.0
550,03312019,maryland,penn st,10-13,1,10,5,15,35,17,0,27,14,5,8,26,3,13,7,0,1,0.964,13,7,20,31,20,2,31,15,3,18,26,3,7,0.909,2019,1.0,0.0,Maryland,0.0,0.0
551,04062019,maryland,michigan,16-12,1,16,13,29,45,25,0,42,15,5,25,32,1,12,14,1,0,0.882,12,5,17,40,26,1,24,10,5,7,32,1,9,0.857,2019,1.0,0.0,Maryland,0.0,0.0
552,04142019,maryland, rutgers,16-13,1,16,8,24,39,28,1,28,11,7,18,33,2,13,9,1,0,0.889,13,8,21,31,22,0,29,13,4,15,33,2,12,0.750,2019,0.0,1.0,Rutgers,0.0,168.68132797138088
553,04202019,maryland, ohio st,10-9 ,1,10,7,17,41,19,0,21,11,6,8,23,1,9,10,1,0,0.923,9,4,13,39,19,1,31,17,4,15,23,1,9,0.857,2019,0.0,1.0,Ohio St,1.0,
554,04272019,maryland,johns hopkins,11-16,1,11,4,15,21,13,0,19,14,3,14,31,3,16,13,0,1,0.938,16,8,24,43,29,1,25,10,4,17,31,0,2,1.000,2019,1.0,0.0,Maryland,0.0,0.0
555,05022019,maryland,johns hopkins,7-12,1,7,5,12,28,15,1,25,18,1,14,23,2,12,15,0,1,0.818,12,6,18,44,27,1,32,8,8,9,23,3,8,0.947,2019,0.0,1.0,Piscataway NJ,0.0,28.370874209601528
556,05122019,maryland, towson,14-13 ,1,14,10,24,34,21,2,24,11,2,9,31,1,13,15,1,0,0.913,13,5,18,47,28,0,34,10,4,22,31,3,7,1.000,2019,0.0,1.0,Towson,1.0,32.45472114983657
557,05182019,maryland,virginia,12-13 ,1,12,9,21,27,18,1,30,18,3,9,28,4,13,9,0,1,0.833,13,10,23,43,22,2,28,14,7,19,28,4,6,0.750,2019,0.0,1.0,Hempstead NY,1.0,107.42750692181352
558,02092019,massachusetts,army west point,11-12 ,1,11,8,19,50,28,1,40,16,12,21,25,2,12,5,0,1,0.882,12,8,20,27,17,1,22,14,10,4,25,3,17,0.778,2019,1.0,0.0,Massachusetts,1.0,0.0
559,02162019,massachusetts,ohio st,7-11,1,7,3,10,45,24,0,23,12,12,8,22,2,11,20,0,1,0.824,11,7,18,41,31,2,25,15,6,14,22,2,17,0.812,2019,1.0,0.0,Massachusetts,0.0,0.0
560,02232019,massachusetts, harvard,12-9,1,12,7,19,50,25,0,25,19,6,16,25,8,9,13,1,0,0.857,9,6,15,36,22,3,22,16,8,9,25,6,13,0.870,2019,0.0,1.0,Harvard,0.0,1.4080855618188173
561,03022019,massachusetts, yale,11-12 ,1,11,3,14,28,16,2,27,15,9,8,26,7,12,14,0,1,0.87,12,10,22,50,26,3,38,14,6,18,26,3,5,0.812,2019,0.0,1.0,Yale,1.0,123.8086452578721
562,03052019,massachusetts, ualbany,14-8,1,14,11,25,49,28,3,33,12,10,19,26,5,8,18,1,0,0.913,8,5,13,42,26,0,27,14,6,7,26,4,14,0.840,2019,0.0,1.0,UAlbany,0.0,
563,03092019,massachusetts, njit,19-7,1,19,11,30,57,40,4,49,16,15,23,30,3,7,11,1,0,0.846,7,5,12,25,18,2,21,19,2,7,30,3,21,0.750,2019,0.0,1.0,NJIT,0.0,194.91797083994862
564,03122019,massachusetts,umass lowell,14-4,1,14,10,24,44,26,2,45,19,10,17,22,4,4,9,1,0,1.0,4,3,7,23,13,2,26,21,7,5,22,4,12,0.667,2019,1.0,0.0,Massachusetts,0.0,0.0
565,03172019,massachusetts,utah,16-2,1,16,14,30,48,37,2,39,16,13,17,22,2,2,10,1,0,0.867,2,1,3,27,12,0,23,21,6,5,22,5,21,0.778,2019,1.0,0.0,Massachusetts,0.0,0.0
566,03232019,massachusetts,brown,14-7,1,14,8,22,37,19,1,30,22,10,12,23,8,7,17,1,0,0.778,7,2,9,36,24,1,30,20,6,11,23,2,5,0.778,2019,1.0,0.0,Massachusetts,0.0,0.0
567,03302019,massachusetts,drexel,10-9,1,10,6,16,42,22,2,33,13,11,15,23,3,9,12,1,0,0.938,9,4,13,31,21,0,21,16,6,8,23,8,12,1.000,2019,1.0,0.0,Massachusetts,0.0,0.0
568,04062019,massachusetts, hofstra,9-10 ,1,9,6,15,40,26,2,42,22,4,16,23,5,10,8,0,1,0.857,10,5,15,39,18,3,28,13,5,7,23,8,17,0.955,2019,0.0,1.0,Hofstra,1.0,172.2652185674505
569,04132019,massachusetts, towson,14-10,1,14,7,21,34,23,2,24,16,3,10,28,4,10,17,1,0,0.857,10,4,14,52,27,1,29,8,5,18,28,6,9,0.944,2019,0.0,1.0,Towson,0.0,354.41158869133517
570,04202019,massachusetts,fairfield,17-8,1,17,11,28,43,28,2,32,16,12,13,27,3,8,21,1,0,0.895,8,6,14,42,29,0,30,19,7,14,27,4,11,0.778,2019,1.0,0.0,Massachusetts,0.0,0.0
571,04262019,massachusetts,delaware,11-9,1,11,8,19,41,24,2,25,16,5,18,24,3,9,16,1,0,0.917,9,6,15,40,25,0,24,11,10,6,24,2,13,0.800,2019,1.0,0.0,Massachusetts,0.0,0.0
572,05022019,massachusetts,drexel,12-15,1,12,8,20,37,23,3,21,19,12,16,30,7,15,12,0,1,0.875,15,8,23,40,27,2,29,19,6,14,30,3,11,0.941,2019,1.0,0.0,Massachusetts,0.0,0.0
573,02022019,mercer,north carolina,9-20,1,9,3,12,35,19,2,38,23,5,17,33,5,20,15,0,1,0.588,20,10,30,55,35,2,38,12,12,16,33,5,10,0.955,2019,0.0,1.0,Roswell Ga,0.0,337.68878499809057
574,02092019,mercer, utah,9-13,1,9,5,14,42,22,1,31,24,5,13,26,3,13,16,0,1,0.783,13,6,19,44,29,2,34,17,12,13,26,2,13,0.950,2019,0.0,1.0,Utah,0.0,1651.6744912669747
575,02162019,mercer,canisius,10-13,1,10,6,16,37,24,1,26,18,11,15,26,6,13,7,0,1,1.0,13,8,21,45,20,4,22,16,8,11,26,4,14,0.864,2019,1.0,0.0,Mercer,0.0,0.0
576,03022019,mercer,cleveland st,8-12,1,8,6,14,29,14,1,25,15,8,7,24,8,12,16,0,1,0.75,12,7,19,49,28,2,32,17,5,17,24,1,6,0.944,2019,1.0,0.0,Mercer,0.0,0.0
577,03062019,mercer, delaware,9-10,1,9,3,12,37,26,1,24,18,7,9,22,7,10,16,0,1,0.952,10,4,14,60,26,2,33,18,10,13,22,3,17,0.789,2019,0.0,1.0,Delaware,0.0,630.5463935021008
578,03082019,mercer, mount st marys,8-9,1,8,4,12,37,17,0,25,20,7,11,21,5,9,16,0,1,0.947,9,3,12,50,25,0,26,15,10,10,21,1,9,0.944,2019,0.0,1.0,Mount St Marys,0.0,
579,03162019,mercer,air force,8-20,1,8,5,13,41,17,1,35,21,4,13,32,5,20,9,0,1,0.8,20,14,34,40,29,2,39,14,10,19,32,2,9,0.913,2019,1.0,0.0,Mercer,0.0,0.0
580,03232019,mercer, vmi,16-8,1,16,6,22,63,34,2,43,17,7,23,28,0,8,12,1,0,0.957,8,5,13,43,20,0,30,20,11,5,28,4,18,0.900,2019,0.0,1.0,VMI,0.0,
581,03302019,mercer,bellarmine,13-16,1,13,7,20,46,26,1,28,15,5,17,33,7,16,15,0,1,0.944,16,13,29,44,31,1,25,13,5,16,33,4,13,0.905,2019,1.0,0.0,Mercer,0.0,0.0
582,04062019,mercer, furman,14-15,1,14,6,20,54,35,0,43,18,5,29,33,2,15,13,0,1,0.875,15,7,22,36,28,1,29,10,10,4,33,7,21,0.828,2019,0.0,1.0,Furman,0.0,160.24019189767483
583,04132019,mercer,high point,16-17,1,16,8,24,50,31,1,26,17,9,23,36,5,17,8,0,1,0.833,17,7,24,48,25,4,30,18,12,13,36,3,15,0.950,2019,1.0,0.0,Mercer,0.0,0.0
584,04202019,mercer, richmond,9-15,1,9,7,16,39,21,2,41,21,9,22,28,0,15,17,0,1,0.65,15,10,25,46,32,0,36,15,16,6,28,4,12,0.962,2019,0.0,1.0,Richmond,0.0,4224.960130868633
585,04272019,mercer,jacksonville,12-20,1,12,2,14,36,19,1,41,26,7,26,36,3,20,9,0,1,0.857,20,11,31,37,29,2,24,13,10,10,36,5,7,0.889,2019,1.0,0.0,Mercer,0.0,0.0
586,02092019,michigan, cleveland st,10-8,1,10,7,17,45,23,0,25,17,9,8,20,3,8,9,1,0,0.706,8,2,10,30,17,0,30,21,7,12,20,5,13,0.895,2019,0.0,1.0,Cleveland St,0.0,699.5958848639119
587,02192019,michigan,drexel,16-17 ,1,16,9,25,46,23,1,47,19,15,21,37,4,17,9,0,1,0.739,17,4,21,45,26,2,34,19,9,16,37,3,7,0.895,2019,1.0,0.0,Michigan,1.0,0.0
588,02232019,michigan, jacksonville,11-10,1,11,11,22,33,21,1,39,19,14,15,23,4,10,15,1,0,0.828,10,6,16,42,25,0,29,17,11,8,23,4,10,0.875,2019,0.0,1.0,Jacksonville,0.0,831.549675019933
589,03022019,michigan, st johns ,16-11,1,16,8,24,35,24,3,33,17,4,16,31,2,11,12,1,0,0.826,11,5,16,38,23,1,25,10,4,15,31,5,8,0.917,2019,0.0,1.0,St Johns ,0.0,578.6326896827348
590,03102019,michigan,yale,11-17,1,11,6,17,36,21,3,23,10,8,4,31,3,17,23,0,1,0.75,17,10,27,59,40,0,44,13,6,27,31,3,10,0.875,2019,1.0,0.0,Michigan,0.0,0.0
